EMPRESA,ÁREA,SISTEMA,TIPO,CENTRAL
8,2,83
4,16,54
8,12,104
5,12,124
1,13,17
9,2,6
8,7,19
8,10,61
5,12,106
2,7,96
10,14,55
11,16,96
6,9,76
10,4,31
10,4,1
6,1,144
7,8,29
6,8,113
8,5,111
2,6,106
3,7,53
4,16,9
4,2,20
8,1,44
11,3,47
2,7,40
5,2,64
8,6,87
7,2,126
7,12,45
5,6,101
9,16,113
9,10,93
7,3,29
2,13,141
10,13,54
1,15,111
8,13,72
1,2,26
4,3,73
4,3,49
2,1,71
11,15,13
11,8,80
11,15,29
4,8,33
2,7,12
9,10,19
4,2,23
4,15,63
8,1,144
5,11,102
7,16,140
10,15,123
8,8,75
4,9,98
11,8,133
1,8,112
2,2,76
7,13,18
7,6,49
11,10,66
1,1,67
3,16,53
4,8,66
1,8,69
2,7,70
8,6,24
6,11,134
7,11,40
2,9,101
5,12,132
11,12,33
7,2,101
5,6,57
9,12,137
1,9,26
3,5,72
5,13,129
4,5,69
3,16,89
8,8,7
1,4,30
6,10,91
9,2,51
8,8,90
10,16,51
6,1,55
11,12,12
2,14,74
4,11,83
6,4,25
6,15,66
10,7,147
8,12,30
1,6,53
3,9,35
3,7,134
4,8,37
8,1,45
1,8,148
3,3,41
4,2,44
10,12,52
1,13,120
7,14,117
2,8,81
5,4,103
1,6,112
4,14,63
8,4,21
6,13,32
9,14,99
7,7,3
3,6,86
6,16,15
1,7,12
9,9,113
9,12,47
7,6,105
1,7,136
8,15,3
6,6,144
4,9,115
11,11,1
8,14,47
2,1,147
2,12,122
4,14,112
11,14,85
9,9,7
9,4,15
6,5,110
8,7,95
1,2,1
8,6,148
11,1,8
6,6,142
6,11,18
10,9,73
10,12,10
5,9,26
10,9,58
11,13,149
8,3,129
4,13,82
9,8,126
7,13,144
3,16,128
7,12,127
5,1,25
8,12,97
5,12,36
3,10,31
6,15,51
11,4,143
10,3,136
9,16,57
9,15,97
10,5,118
10,7,55
8,13,15
3,10,100
8,5,131
1,10,49
7,6,145
11,9,84
11,5,36
3,11,121
11,4,148
5,8,10
9,10,60
1,16,15
11,15,9
3,4,74
1,14,60
4,15,31
9,13,74
2,12,78
6,1,83
5,9,65
3,1,55
6,15,2
8,1,17
4,14,11
3,14,70
5,13,47
3,5,7
10,7,76
1,11,83
11,6,41
10,12,107
2,4,132
1,8,23
3,1,81
7,8,55
2,13,52
10,4,53
8,11,85
10,16,147
8,7,112
4,8,10
10,13,22
11,2,75
10,6,53
4,16,29
1,3,150
10,5,53
10,16,149
4,13,60
11,5,138
9,8,102
7,2,5
1,8,54
3,6,113
9,2,103
10,12,4
10,11,84
10,12,82
2,16,138
9,10,114
6,16,106
3,9,132
3,1,39
4,5,14
11,12,15
11,10,125
3,3,142
11,13,140
6,9,114
5,12,149
1,15,35
10,4,142
2,8,2
6,15,117
3,8,76
4,13,98
9,13,10
8,11,146
7,8,11
3,6,19
10,9,31
11,9,146
2,11,24
8,6,115
6,7,149
9,9,18
9,11,92
11,1,103
9,14,92
11,13,132
8,16,53
6,15,11
6,3,136
1,4,23
2,1,86
3,13,8
7,8,33
6,10,79
7,8,119
6,12,134
1,6,12
11,7,111
7,1,81
8,3,19
3,5,24
1,7,14
6,9,61
4,8,143
10,4,39
7,7,100
4,3,147
10,4,77
8,1,13
9,5,97
11,2,72
4,12,14
1,11,56
11,1,86
3,12,72
2,1,34
3,16,55
9,5,49
7,9,91
6,14,5
11,10,7
4,6,118
10,13,84
2,12,141
5,4,132
5,7,43
7,8,12
2,11,71
7,5,67
5,11,16
5,2,100
4,15,35
7,9,28
3,2,96
10,15,48
2,13,3
11,3,118
2,9,7
4,11,94
5,10,122
5,5,36
1,8,141
8,9,54
2,2,20
2,13,114
6,5,6
5,16,55
10,3,2
3,16,77
4,16,4
9,8,128
5,16,21
5,15,88
10,7,134
1,5,33
3,5,118
3,6,116
10,10,35
5,12,137
7,4,143
2,15,76
5,6,78
6,11,24
2,6,48
8,10,116
10,16,72
6,2,104
1,3,88
8,11,58
4,2,121
9,7,40
9,11,25
10,7,146
11,7,7
5,13,18
4,1,37
7,8,58
3,10,79
3,7,31
10,6,144
7,2,25
11,2,70
3,11,49
4,1,40
6,6,27
3,4,72
4,2,15
7,7,102
3,15,55
8,1,1
4,3,121
4,14,40
10,16,87
8,9,109
11,3,42
11,15,141
4,7,142
5,6,99
10,1,11
2,5,149
9,3,66
6,9,149
8,10,97
3,12,111
5,6,143
5,14,13
7,7,93
5,8,42
1,13,56
11,13,137
7,2,118
8,4,33
6,9,55
4,5,25
3,13,92
5,14,95
11,6,150
10,2,104
6,16,44
6,11,35
4,15,3
1,16,25
7,8,86
6,10,33
5,4,139
9,12,145
11,13,121
3,3,90
6,10,7
7,2,121
4,15,97
3,3,48
5,8,17
10,7,63
6,9,75
10,5,56
10,1,38
10,14,102
9,14,38
2,1,80
8,6,136
2,12,22
5,12,1
2,9,54
8,2,86
3,16,150
5,7,115
11,11,97
5,4,112
2,8,65
6,11,139
9,15,103
1,3,122
8,13,126
2,3,89
4,7,113
6,1,56
11,15,105
9,8,98
2,1,54
3,13,38
11,14,36
2,10,34
11,1,116
3,5,148
1,13,84
4,12,141
2,7,144
5,7,150
3,13,26
7,10,25
4,10,124
10,15,14
6,9,124
1,1,76
7,16,61
10,6,110
11,8,124
6,10,136
8,3,25
6,6,129
8,16,124
9,5,9
7,9,22
11,8,119
11,9,133
9,13,34
5,10,104
9,10,142
3,11,105
3,8,98
10,12,101
4,10,116
5,2,70
1,5,131
8,16,6
1,3,81
7,11,23
7,14,62
9,12,71
3,7,141
5,13,136
7,3,142
3,7,130
2,6,128
2,10,117
6,8,110
3,16,7
11,12,56
6,1,116
7,16,74
5,2,97
3,13,9
5,10,86
11,12,65
11,3,86
11,1,140
4,16,48
3,13,22
5,10,44
5,16,40
9,16,88
8,16,63
1,16,116
3,11,142
3,12,80
1,12,7
7,1,39
5,11,128
5,2,5
3,7,136
8,3,32
1,15,85
2,16,82
6,9,38
4,4,107
4,11,59
10,16,133
2,9,139
1,7,36
2,7,106
9,2,21
4,16,32
3,7,5
8,2,23
8,16,26
4,1,25
3,7,149
3,3,87
9,1,147
6,5,19
1,16,83
9,11,145
6,9,53
1,15,88
8,12,32
11,11,78
4,1,129
8,6,141
2,2,8
9,6,67
3,1,65
9,14,113
1,14,51
4,14,25
9,13,76
2,13,143
10,12,42
4,14,121
6,2,123
8,9,63
2,10,142
6,12,119
11,12,150
8,16,104
11,6,24
6,9,52
11,7,109
9,14,118
3,7,65
11,1,107
3,6,141
11,3,23
2,5,94
6,14,118
7,15,15
5,9,112
1,11,127
11,10,5
8,9,25
11,5,119
9,7,98
2,13,123
1,11,42
6,4,151
6,14,151
8,2,114
7,4,26
4,14,105
6,6,110
7,3,57
3,14,104
8,14,115
11,15,74
1,14,130
10,3,104
8,12,7
3,11,72
2,3,12
6,12,87
9,3,84
9,2,138
7,12,10
3,7,6
3,3,119
6,13,101
1,9,3
3,13,1
10,3,34
10,12,29
9,11,65
10,10,21
7,1,144
7,6,89
7,9,27
4,16,68
2,4,71
7,5,8
9,9,101
11,12,13
11,2,140
4,10,133
8,8,42
10,7,46
9,13,44
5,4,141
9,4,141
7,2,26
10,9,43
8,2,12
7,14,53
2,8,124
6,13,81
5,12,147
8,5,68
3,15,65
6,14,19
10,11,100
8,12,118
1,16,91
11,9,101
1,7,22
10,9,15
6,1,67
4,3,36
8,12,105
10,7,4
8,4,72
2,13,44
1,14,21
2,8,119
8,10,9
1,1,59
10,2,45
1,14,18
10,8,75
10,8,49
11,8,76
10,9,129
7,14,42
1,6,52
1,16,80
1,6,32
6,8,125
1,6,145
10,15,99
2,14,89
2,5,128
5,3,38
2,9,150
9,11,51
2,16,119
3,9,19
10,2,52
4,4,22
8,3,116
6,1,23
9,7,37
5,4,61
10,8,4
10,1,70
4,3,20
2,5,138
3,15,139
8,4,137
10,12,118
5,7,101
9,2,81
6,12,34
4,6,77
11,6,27
6,4,31
2,9,148
8,11,99
6,8,13
2,11,53
10,6,100
9,15,48
6,13,145
7,2,96
7,16,66
2,6,58
6,14,25
3,2,55
8,9,111
6,4,3
11,13,99
4,13,133
8,3,59
11,9,68
10,11,146
4,6,2
11,7,92
3,16,104
4,2,59
6,10,9
6,10,69
11,10,83
5,16,144
5,9,126
5,16,96
6,15,38
3,2,129
9,15,76
6,7,40
10,9,103
2,2,6
4,10,72
1,7,125
6,6,78
5,1,53
6,4,83
5,8,36
6,3,82
3,4,11
7,14,77
10,1,84
10,12,145
8,10,67
8,8,114
4,9,59
4,10,147
3,5,138
8,13,4
3,14,73
8,8,65
10,1,72
4,3,141
7,14,55
3,15,138
5,10,126
10,2,63
11,2,6
8,15,130
10,13,105
2,10,111
6,1,7
10,16,138
9,2,13
9,8,65
6,11,60
3,8,138
9,13,90
2,14,95
9,4,137
10,14,69
5,14,146
6,1,122
10,1,48
6,3,96
11,8,142
3,8,125
1,2,129
9,6,87
6,6,38
5,2,67
6,16,72
5,14,104
10,11,83
2,16,24
5,9,29
2,5,10
8,10,121
11,6,68
11,16,2
4,6,85
4,15,26
7,4,105
5,7,81
6,2,35
2,1,133
9,3,39
9,10,4
2,11,126
6,8,20
9,10,89
1,8,33
5,12,111
11,2,136
3,2,137
2,10,59
7,10,20
2,9,6
4,1,123
3,2,123
4,15,115
9,10,16
7,12,74
1,13,45
4,4,52
7,2,56
3,5,43
2,15,63
11,11,90
1,10,28
6,9,111
6,8,10
10,16,132
2,8,92
8,11,127
10,2,39
1,2,68
11,1,112
6,3,58
10,16,45
11,6,138
4,8,69
11,1,16
5,15,147
1,9,61
9,11,132
2,14,13
10,16,73
9,11,89
3,3,99
3,5,129
7,14,63
8,5,79
6,9,34
5,4,111
3,15,32
6,5,45
1,1,42
8,6,34
1,1,15
4,2,52
8,8,86
8,12,151
10,11,78
1,2,148
4,1,119
10,14,52
7,6,67
3,12,49
1,1,97
11,11,7
10,2,61
4,13,2
2,6,34
1,8,113
7,3,114
3,16,45
9,2,133
8,11,37
1,6,86
6,7,125
5,1,124
6,11,48
5,13,135
6,15,90
1,8,43
2,3,142
6,14,104
6,5,16
2,10,86
6,14,48
9,10,10
5,12,78
2,3,13
4,12,51
9,5,64
2,14,146
2,13,146
11,2,95
1,11,33
4,16,34
7,15,103
3,3,1
3,7,38
6,9,1
7,5,23
7,7,50
5,4,74
4,8,14
1,16,42
11,15,109
1,2,114
2,13,60
11,16,4
1,8,99
3,3,113
1,4,58
4,11,50
2,1,45
3,15,39
7,12,116
7,4,3
3,11,124
8,10,64
10,12,134
7,15,92
4,7,24
1,2,28
10,4,63
3,9,5
9,6,104
1,15,146
6,12,122
4,16,42
10,14,87
1,16,79
4,3,143
9,13,109
10,5,149
11,16,19
11,12,151
10,1,53
9,16,98
6,1,77
8,7,2
4,4,131
11,8,101
10,8,72
6,12,65
6,16,53
1,15,28
6,5,104
7,3,53
7,10,47
6,11,62
3,1,84
9,12,59
10,1,99
2,9,62
6,14,90
5,15,67
3,15,136
10,3,41
3,1,116
6,4,113
11,16,23
3,10,135
7,4,151
10,5,39
5,7,127
4,8,126
7,2,85
1,8,87
11,13,128
11,1,150
6,12,98
9,9,99
5,1,69
8,4,38
9,13,115
1,15,98
1,15,135
8,12,124
2,7,110
10,10,46
11,13,62
11,8,138
1,10,96
3,11,109
10,10,68
10,11,82
2,12,38
3,4,62
2,9,10
3,1,141
5,2,56
11,16,79
9,3,24
11,11,104
8,6,46
4,6,136
6,14,40
7,12,63
1,2,40
5,3,106
10,12,60
6,16,78
6,7,53
1,3,140
9,4,98
9,7,75
2,7,139
7,10,13
3,10,50
2,3,86
7,5,33
8,5,126
7,14,10
3,2,116
4,12,138
3,5,100
3,1,29
4,16,51
10,12,81
4,12,86
11,12,143
10,11,142
6,2,97
5,13,40
7,8,62
4,15,113
8,1,74
2,5,19
6,5,15
8,2,108
10,8,130
10,7,62
11,4,42
3,11,150
6,16,146
10,5,52
11,10,123
6,6,43
6,12,78
2,3,140
9,15,83
7,2,60
1,11,102
5,13,145
1,12,35
8,1,133
8,3,28
1,14,102
5,2,132
5,13,79
1,16,36
7,1,46
4,1,150
10,3,68
5,8,118
11,9,110
6,16,105
4,9,7
3,13,69
1,1,17
10,2,68
5,7,14
8,9,60
9,9,16
5,9,38
9,3,114
2,15,18
6,14,123
1,13,46
11,4,65
11,2,10
10,5,133
9,16,33
6,12,72
6,9,105
3,9,137
1,12,57
8,12,36
10,14,118
6,5,151
4,5,102
1,7,42
1,16,107
10,4,5
10,11,92
8,3,2
1,7,150
1,4,76
4,15,130
6,10,74
9,6,115
9,14,1
7,6,4
3,4,9
11,16,149
5,4,133
8,8,56
3,4,68
1,7,81
4,8,49
2,11,54
4,9,141
5,10,66
11,11,59
11,13,41
9,9,72
3,8,39
8,9,121
4,12,90
1,14,62
8,13,99
11,7,32
5,1,109
8,3,145
1,14,149
8,5,14
11,6,135
7,13,2
9,16,5
10,16,127
7,4,82
6,13,6
9,15,11
2,13,100
3,11,147
1,7,37
11,6,109
3,3,84
8,7,142
9,6,51
9,1,120
10,5,107
3,16,28
4,15,80
7,3,128
7,6,140
3,4,128
3,1,1
3,4,119
11,8,105
10,10,61
7,13,25
7,5,91
3,1,67
9,7,79
2,7,53
9,16,120
9,15,13
2,6,136
11,11,133
10,8,111
11,10,60
4,11,55
4,11,82
5,11,39
3,15,33
9,10,79
4,5,1
2,3,8
6,15,39
4,9,97
11,9,143
2,14,67
7,6,106
1,16,29
8,1,104
10,8,109
9,13,98
5,9,20
1,12,114
3,10,91
3,7,143
11,6,54
8,14,144
2,6,24
11,4,100
5,2,150
6,1,98
6,9,80
10,14,81
6,13,18
3,12,116
1,2,45
11,6,140
11,3,110
4,5,118
10,12,19
6,7,143
4,6,48
4,4,104
11,9,36
6,15,28
1,3,72
1,12,100
10,11,57
3,4,27
7,13,1
3,2,92
10,16,86
2,4,84
9,5,137
7,11,134
4,2,38
4,8,11
2,6,22
7,1,32
3,3,130
10,8,59
6,1,76
6,13,141
9,12,133
10,9,34
8,5,88
7,5,98
2,3,82
6,15,71
5,1,79
10,13,10
2,10,48
5,14,110
2,11,96
9,11,41
3,9,96
3,8,43
11,4,36
9,7,94
7,4,12
11,4,39
11,16,50
4,2,40
9,3,142
8,7,91
5,11,53
9,15,121
4,8,125
8,13,9
10,5,73
9,3,40
10,5,59
6,16,11
4,15,112
2,4,89
9,12,136
8,14,38
5,11,4
3,5,30
2,6,72
11,7,126
1,16,4
7,9,109
9,11,139
11,12,117
8,10,76
6,15,146
11,4,98
7,13,55
8,10,142
6,11,108
8,6,50
5,14,89
6,15,22
2,4,59
6,5,21
3,14,110
6,2,108
8,14,98
11,1,73
7,15,151
2,3,144
5,15,49
10,2,41
1,1,79
3,11,34
5,2,61
5,9,128
5,3,134
3,14,60
8,9,137
2,9,36
4,7,63
7,4,103
10,15,115
10,14,96
6,10,118
8,3,65
3,15,7
1,12,128
2,12,82
10,13,134
10,8,19
2,8,23
8,16,133
7,14,75
2,6,142
2,5,18
6,8,108
3,13,113
6,1,91
1,9,137
3,10,44
3,5,57
4,1,86
9,9,89
1,16,32
9,3,8
10,3,15
1,15,72
8,11,41
10,16,77
4,14,127
3,10,4
11,9,141
5,12,64
10,10,74
5,11,82
8,15,21
7,13,56
2,7,5
10,9,19
8,2,39
3,6,126
4,16,129
6,5,99
1,7,79
3,3,15
9,8,131
1,8,65
6,10,29
5,15,43
5,13,27
5,3,120
9,12,48
6,15,112
6,8,63
5,14,46
10,5,88
9,6,53
2,9,120
2,1,142
11,7,50
8,16,54
11,10,1
6,15,74
4,2,39
4,7,11
11,10,141
7,6,75
8,1,39
3,12,29
11,12,109
10,7,43
11,12,124
10,7,66
1,15,105
10,8,136
1,4,37
8,5,80
10,1,9
3,8,53
7,3,12
1,15,141
1,15,62
6,14,145
8,6,83
1,15,52
11,4,90
10,16,78
6,2,75
4,14,150
1,10,122
7,6,14
4,6,78
9,13,122
10,9,134
6,2,2
5,4,101
6,9,36
2,12,97
4,11,114
7,3,62
1,13,5
2,14,68
8,3,79
1,12,147
2,11,103
10,3,24
11,16,76
1,1,142
5,10,3
6,14,72
5,6,4
2,9,116
2,2,79
4,10,103
2,8,138
3,3,104
3,8,68
9,6,24
6,12,141
8,6,28
8,2,87
10,16,14
7,2,44
9,13,84
7,14,48
8,6,110
11,6,50
2,2,102
5,10,39
10,15,45
1,6,23
8,16,73
9,3,80
2,13,106
9,9,33
3,9,37
2,13,1
11,13,31
10,2,76
11,3,71
11,14,118
7,6,69
8,10,54
4,1,7
11,16,106
10,4,24
8,15,46
7,7,115
1,4,97
3,4,21
6,3,22
10,9,130
3,3,115
8,5,31
7,4,86
11,4,73
3,14,57
9,3,85
9,7,7
1,12,61
3,6,51
9,7,97
6,16,43
6,5,115
11,4,78
8,2,36
4,6,124
8,5,137
8,14,33
8,2,151
11,1,49
2,13,120
5,15,85
3,12,57
2,13,5
7,9,133
11,10,27
2,7,75
3,9,11
5,15,32
9,3,138
5,11,67
6,15,37
1,4,1
6,13,84
5,3,30
3,16,50
10,13,135
3,15,103
8,9,73
3,12,17
1,1,57
11,14,128
6,13,14
4,11,8
5,9,21
10,15,108
3,2,94
7,3,70
3,2,7
4,13,30
6,3,37
5,12,61
7,5,122
11,7,120
10,9,18
9,6,79
3,13,96
1,3,117
5,6,104
6,8,81
9,14,84
8,14,107
9,12,140
11,4,101
10,7,123
4,14,93
1,12,36
9,4,90
9,7,106
3,10,33
8,11,52
11,16,36
11,4,22
7,2,112
4,4,62
2,2,136
8,11,87
7,3,148
1,15,142
1,4,49
10,5,55
7,11,128
2,5,44
2,14,55
5,15,127
9,10,5
4,5,60
8,2,133
10,15,84
1,1,104
1,15,14
6,1,138
7,9,54
4,14,2
10,12,136
4,13,81
3,13,90
3,1,14
4,15,138
3,3,105
7,9,143
9,8,11
6,16,134
10,1,42
7,3,119
11,16,126
7,7,82
9,1,43
8,13,119
7,11,66
4,10,117
10,14,75
4,14,49
5,3,81
5,15,136
1,13,30
4,4,119
5,13,37
8,4,135
11,13,118
10,12,120
11,15,51
5,3,58
10,2,15
5,5,12
4,15,101
5,10,151
10,6,72
5,7,142
1,11,108
8,5,57
4,8,118
5,5,41
3,13,60
7,10,73
9,11,48
8,13,131
10,14,20
10,5,128
5,14,12
10,6,106
4,16,45
8,10,127
4,7,8
8,4,16
8,7,7
8,10,104
10,5,83
5,12,67
11,11,47
4,5,123
6,8,143
11,8,11
4,1,21
2,5,40
6,9,95
5,12,138
6,5,90
5,4,30
4,12,46
8,6,86
8,3,138
2,11,132
8,1,2
2,4,151
11,12,68
2,16,63
1,14,8
11,4,27
9,8,13
4,16,125
9,3,68
1,4,50
2,5,125
10,12,103
6,13,72
1,2,48
8,10,43
10,13,109
10,4,117
11,8,18
3,13,67
10,11,88
5,4,31
5,5,43
7,7,10
3,1,149
10,10,17
8,5,25
10,13,75
8,1,123
5,8,19
1,1,6
11,4,46
4,13,84
10,11,103
3,6,27
5,4,87
8,10,31
9,7,28
5,14,77
7,15,62
1,4,121
7,1,10
2,5,28
1,7,116
1,3,94
3,10,27
2,8,93
3,13,56
8,11,34
9,3,63
9,2,43
4,13,76
7,16,19
3,2,114
9,3,132
9,2,141
6,4,72
7,12,90
8,7,41
6,13,104
2,7,137
1,5,56
10,1,137
1,13,13
1,13,57
2,2,101
3,7,33
11,13,17
2,9,41
6,3,24
4,7,73
5,15,126
9,4,22
6,9,117
3,5,42
3,5,92
8,7,134
6,13,65
6,16,117
9,10,18
1,14,1
9,14,141
2,9,32
6,9,22
5,3,90
2,8,87
2,14,57
9,10,92
2,3,102
3,3,57
7,3,150
9,16,66
8,11,59
4,8,47
1,8,86
4,8,111
5,16,84
6,8,115
1,16,99
2,15,88
5,16,19
3,9,77
5,3,95
1,7,56
9,9,9
2,4,117
4,6,22
2,7,31
2,1,73
6,13,144
6,6,16
10,9,119
9,14,74
8,16,45
9,2,114
8,10,136
11,3,115
3,7,124
2,5,36
4,2,119
11,8,120
6,1,134
5,10,98
4,2,25
5,1,129
7,9,25
10,2,129
5,1,78
1,3,80
3,1,80
6,2,110
3,16,149
7,10,40
10,4,29
3,9,27
11,1,124
3,4,99
2,6,39
10,9,13
7,12,39
1,1,107
1,4,78
8,10,37
7,7,137
8,9,34
11,15,46
10,15,140
2,4,139
3,1,105
6,2,134
6,5,10
8,13,112
3,7,127
11,13,38
11,5,103
2,2,66
2,1,145
11,13,145
7,7,125
5,16,1
4,10,76
2,10,42
1,5,1
5,16,108
9,4,99
5,14,103
4,16,37
6,9,33
6,9,133
2,15,59
9,6,44
9,1,17
7,2,90
6,9,62
8,6,35
10,5,103
1,16,100
4,3,59
1,14,85
5,1,3
2,7,36
9,12,95
7,15,128
4,2,36
5,16,150
6,15,120
3,15,61
7,9,106
5,12,112
1,3,65
10,10,95
3,9,3
10,8,34
4,9,78
8,9,135
5,3,34
10,13,7
5,8,73
9,2,95
7,16,9
4,13,34
6,9,20
8,9,56
7,7,139
1,2,14
4,11,84
2,1,108
11,3,29
10,13,45
3,16,71
5,7,5
5,12,70
7,5,46
7,8,21
7,13,125
10,9,20
10,4,21
3,2,37
7,4,58
9,15,57
4,10,136
7,14,51
7,4,54
5,3,12
6,5,76
1,9,66
3,12,12
9,4,63
7,15,93
9,4,139
3,15,53
7,12,20
8,9,42
1,1,69
9,5,48
3,12,18
9,6,3
10,6,52
5,15,135
3,9,84
10,7,105
7,14,114
5,14,102
6,4,54
11,5,8
8,4,148
8,11,95
5,5,99
3,9,103
10,12,113
6,8,78
6,9,135
9,12,132
4,2,53
11,15,136
6,1,13
5,6,118
7,1,68
10,5,141
8,9,89
8,6,31
2,15,4
11,8,63
1,14,151
9,1,128
8,16,4
2,15,32
7,2,109
6,13,130
4,15,149
2,5,23
7,5,50
3,6,87
4,2,146
8,3,18
6,4,111
1,1,80
5,11,61
2,8,51
7,16,8
9,13,55
1,5,79
1,8,90
4,2,26
9,3,99
3,11,15
11,6,60
5,9,44
8,10,16
1,12,123
2,9,74
9,16,144
7,16,78
5,14,39
8,7,11
11,12,81
4,4,19
2,7,41
3,15,60
7,5,73
1,9,117
6,11,3
6,12,33
5,14,22
9,14,122
1,6,125
10,14,146
6,11,88
4,14,146
2,2,129
11,9,108
8,14,26
1,13,32
3,5,17
11,15,60
4,16,102
7,3,43
7,4,50
4,12,100
11,8,62
4,1,6
3,5,36
5,16,45
3,16,54
11,5,66
10,5,89
9,13,8
5,2,55
7,5,34
2,1,74
10,15,76
2,5,24
3,9,97
11,16,150
3,8,32
9,1,99
5,2,66
5,6,138
1,1,34
1,10,7
8,10,107
6,8,85
9,6,103
11,7,49
11,10,79
7,15,65
10,6,24
8,6,42
6,5,80
5,16,113
1,16,49
8,8,58
7,8,2,1,2
9,8,1,4,2
12,17,7,5,3
13,18,8,6,6
14,19,9,7,7
15,20,10,8,8
15,21,10,5,9
16,22,7,6,3
17,23,8,7,6
12,17,9,8,7
18,18,10,5,8
12,19,10,6,9
13,20,7,7,3
14,21,8,8,6
15,22,9,5,7
15,23,10,6,8
16,17,7,7,9
17,18,8,8,3
12,19,9,5,6
18,20,10,6,7
12,21,10,7,8
13,22,7,8,9
14,23,8,5,3
15,17,9,6,6
15,17,10,7,7
16,17,7,8,8
17,22,8,5,8
12,22,9,6,9
18,23,10,7,3
12,17,10,8,6
13,18,7,5,7
14,19,8,6,8
15,20,9,7,9
15,21,10,8,3
16,22,7,5,6
17,23,8,6,7
12,17,9,7,8
18,17,10,8,9
12,17,10,5,3
13,22,7,6,6
14,22,8,7,7
15,23,9,8,8
15,17,10,5,8
16,18,7,6,9
12,19,8,7,3
13,20,9,8,6
14,21,10,5,7
15,22,10,6,8
15,23,7,7,9
16,17,8,8,3
17,17,9,5,6
12,17,10,6,7
18,22,7,7,8
12,22,8,8,9
13,23,9,5,3
14,17,10,6,6
15,18,10,7,7
15,19,7,8,8
16,20,8,5,8
17,21,9,6,9
12,22,10,7,3
18,23,7,8,6
12,17,8,5,7
13,17,9,6,8
14,17,10,7,9
15,22,10,8,3
15,22,7,5,6
16,23,8,6,7
17,17,9,7,8
12,18,10,8,9
18,19,7,5,3
12,20,8,6,6
13,21,9,7,7
14,22,10,8,8
15,23,10,5,8
15,17,7,6,9
16,17,8,7,3
17,22,9,8,6
13,22,10,5,7
14,23,7,6,8
15,17,8,7,9
15,18,9,8,3
16,19,10,5,6
17,20,10,6,7
13,21,7,7,8
14,22,8,8,9
15,23,9,5,3
15,17,10,6,6
16,17,7,7,7
17,22,8,8,8
13,22,9,5,8
14,23,10,6,9
15,17,10,7,3
15,18,7,8,6
16,19,8,5,7
17,20,9,6,8
13,21,10,7,9
15,22,7,8,3
16,23,8,5,6
17,17,9,6,7
13,17,10,7,8
14,22,10,8,9
15,22,7,5,3
15,23,8,6,6
16,17,9,7,7
17,18,10,8,8
13,19,7,5,8
14,20,8,6,9
15,21,9,7,3
15,22,10,8,6
16,23,10,5,7
17,17,7,6,8
13,17,8,7,9
15,22,9,8,3
16,22,10,5,6
17,23,7,6,7
13,17,8,7,8
14,18,9,8,9
15,19,10,5,3
15,20,10,6,6
16,21,7,7,7
13,23,9,5,8
14,17,10,6,9
15,17,7,7,3
15,22,8,8,6
16,22,9,5,7
17,23,10,6,8
13,17,10,7,9
15,18,7,8,3
16,19,8,5,6
17,20,9,6,7
13,21,10,7,8
14,22,7,8,9
15,23,8,5,3
16,17,10,7,7
17,22,10,8,8
13,22,7,5,8
14,23,8,6,9
15,17,9,7,3
15,18,10,8,6
16,19,7,5,7
17,20,8,6,8
13,21,9,7,9
16,23,10,5,6
17,17,7,6,7
14,22,9,8,9
15,22,10,5,3
15,23,7,6,6
16,17,8,7,7
17,18,9,8,8
13,19,10,5,8
14,20,10,6,9
15,21,7,7,3
16,23,9,5,7
17,17,10,6,8
13,17,7,7,9
15,22,8,8,3
16,22,9,5,6
17,23,10,6,7
14,18,7,8,9
15,19,8,5,3
15,20,9,6,6
16,21,10,7,7
17,22,7,8,8
13,23,8,5,8
14,17,9,6,9
16,22,7,5,7
17,23,8,6,8
13,17,9,7,9
15,18,10,8,3
16,19,7,5,6
17,20,8,6,7
13,21,9,7,8
15,23,10,5,3
15,17,7,6,6
17,22,9,8,8
13,22,10,5,8
14,23,7,6,9
15,17,8,7,3
15,18,9,8,6
16,19,10,5,7
17,20,10,6,8
13,21,7,7,9
16,23,9,5,6
17,17,10,6,7
13,17,7,7,8
15,22,9,5,3
15,23,10,6,6
17,18,7,8,8
13,19,8,5,8
14,20,9,6,9
15,21,10,7,3
15,22,7,8,6
16,23,8,5,7
17,17,9,6,8
13,17,9,7,8
14,18,10,8,9
15,19,7,5,3
15,20,8,6,6
16,21,9,7,7
13,23,10,5,8
14,17,7,6,9
15,22,9,8,6
16,22,10,5,7
17,23,7,6,8
